FlareLabel,Prediction,PredictionProbability
0,0,0.029021024703979492
0,0,0.06684958934783936
0,0,0.04774993658065796
0,0,0.0001729130744934082
0,0,3.814697265625e-05
0,0,0.00010776519775390625
0,0,0.00013184547424316406
0,0,9.000301361083984e-05
0,0,0.0022922754287719727
0,0,0.005254268646240234
0,0,0.005275309085845947
0,0,0.005463063716888428
0,0,0.005739927291870117
0,0,0.00531315803527832
0,0,0.005248129367828369
0,0,0.004818260669708252
0,0,0.004767715930938721
0,0,0.004056394100189209
0,0,0.0013616681098937988
0,0,0.00011777877807617188
0,0,6.270408630371094e-05
0,0,4.971027374267578e-05
0,0,4.8279762268066406e-05
0,0,5.14984130859375e-05
0,0,5.14984130859375e-05
0,0,5.1140785217285156e-05
0,0,5.614757537841797e-05
0,0,0.0012785792350769043
0,0,0.004604041576385498
0,0,0.0035591721534729004
0,0,0.00204622745513916
0,0,0.00171583890914917
0,0,0.0019795894622802734
0,0,0.002420485019683838
0,0,0.0028852224349975586
0,0,0.003167569637298584
0,0,0.0036539435386657715
0,0,0.0036791563034057617
0,0,0.0034426450729370117
0,0,0.009196043014526367
0,0,0.010326385498046875
0,0,0.010330259799957275
0,0,0.010611772537231445
0,0,0.0100594162940979
0,0,0.009498000144958496
0,0,0.008309483528137207
0,0,0.006839871406555176
0,0,0.00514531135559082
0,0,0.0025652050971984863
0,0,0.001377105712890625
0,0,0.0003612041473388672
0,0,0.00020807981491088867
0,0,0.00013828277587890625
0,0,0.00010120868682861328
0,0,8.308887481689453e-05
0,0,7.87973403930664e-05
0,0,6.759166717529297e-05
0,0,5.829334259033203e-05
0,0,6.0439109802246094e-05
0,0,5.9485435485839844e-05
0,0,7.43865966796875e-05
0,0,7.95125961303711e-05
0,0,0.00010097026824951172
0,0,0.00011110305786132812
0,0,0.0001087188720703125
0,0,0.00011754035949707031
0,0,0.00013327598571777344
0,0,0.0001512765884399414
0,0,0.00018078088760375977
0,0,0.0002757906913757324
0,0,0.0002936720848083496
0,0,0.00032150745391845703
0,0,0.0003973841667175293
0,0,0.0005431771278381348
0,0,0.0007679462432861328
0,0,0.0008834004402160645
0,0,0.000987410545349121
0,0,0.0009005069732666016
0,0,0.0007715225219726562
0,0,0.0005812644958496094
0,0,0.0003878474235534668
0,0,0.0002682805061340332
0,0,0.00020736455917358398
0,0,0.0001722574234008789
0,0,0.00014197826385498047
0,0,0.00012874603271484375
0,0,0.00011646747589111328
0,0,0.00010454654693603516
0,0,7.581710815429688e-05
0,0,9.882450103759766e-05
0,0,0.00010776519775390625
0,0,7.915496826171875e-05
0,0,4.100799560546875e-05
0,0,3.790855407714844e-05
0,0,3.743171691894531e-05
0,0,3.743171691894531e-05
0,0,3.7789344787597656e-05
0,0,3.826618194580078e-05
0,0,4.8041343688964844e-05
0,0,0.0009329915046691895
0,0,0.0013270378112792969
0,0,0.0017306804656982422
0,0,0.0007128119468688965
0,0,0.0001266002655029297
0,0,5.650520324707031e-05
0,0,3.695487976074219e-05
0,0,3.8504600524902344e-05
0,0,0.0006122589111328125
0,0,0.003977417945861816
0,0,0.0007335543632507324
0,0,0.02739042043685913
0,0,0.03524082899093628
0,0,0.03524082899093628
0,0,0.03876757621765137
0,0,0.059818148612976074
0,0,0.002140820026397705
0,0,0.0004337430000305176
0,0,0.0013350248336791992
0,0,0.0011320114135742188
0,0,3.921985626220703e-05
0,0,3.790855407714844e-05
0,0,5.996227264404297e-05
0,0,0.0015119314193725586
0,0,0.0014241933822631836
0,0,0.0015003681182861328
0,0,0.0010854005813598633
0,0,0.0006113052368164062
0,0,0.0004315972328186035
0,0,0.0004781484603881836
0,0,0.0005350708961486816
0,0,0.00029212236404418945
0,0,0.00018280744552612305
0,0,0.00013172626495361328
0,0,0.00012171268463134766
0,0,0.00018531084060668945
0,0,0.0002716183662414551
0,0,0.0002530217170715332
0,0,0.00013244152069091797
0,0,0.00010085105895996094
0,0,8.344650268554688e-05
0,0,7.855892181396484e-05
0,0,5.042552947998047e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.5180320739746094e-05
0,0,4.3511390686035156e-05
0,0,4.291534423828125e-05
0,0,4.374980926513672e-05
0,0,4.220008850097656e-05
0,0,4.124641418457031e-05
0,0,4.00543212890625e-05
0,0,0.00013244152069091797
0,0,8.225440979003906e-05
0,0,5.0067901611328125e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,4.8041343688964844e-05
0,0,6.115436553955078e-05
0,0,0.00010514259338378906
0,0,0.00031363964080810547
0,0,0.0008676648139953613
0,0,0.0014156103134155273
0,0,0.0012496709823608398
0,0,0.0012740492820739746
0,0,0.00040727853775024414
0,0,8.058547973632812e-05
0,0,0.00010836124420166016
0,0,0.0011730790138244629
0,0,0.012293040752410889
0,0,0.1457952857017517
0,1,0.7829948514699936
0,1,0.8663899898529053
0,1,0.8343307375907898
0,1,0.5370414853096008
0,0,0.0006697177886962891
0,0,7.915496826171875e-05
0,0,5.519390106201172e-05
0,0,0.0014066100120544434
0,0,0.0005635619163513184
0,0,0.00012063980102539062
0,0,3.9696693420410156e-05
0,0,3.8504600524902344e-05
0,0,3.695487976074219e-05
0,0,3.5643577575683594e-05
0,0,3.528594970703125e-05
0,0,3.4928321838378906e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.4809112548828125e-05
0,0,3.5881996154785156e-05
0,0,3.647804260253906e-05
0,0,3.635883331298828e-05
0,0,4.279613494873047e-05
0,0,6.020069122314453e-05
0,0,6.020069122314453e-05
0,0,0.00010395050048828125
0,0,0.00013184547424316406
0,0,8.976459503173828e-05
0,0,5.8770179748535156e-05
