FlareLabel,Prediction,PredictionProbability
0,1,0.6588168740272522
0,1,0.6448246836662292
0,1,0.6405368447303772
0,1,0.6107631027698517
0,1,0.6820504665374756
0,0,0.17053568363189697
0,0,0.003704369068145752
0,0,0.13363468647003174
0,1,0.8999813050031662
0,1,0.9754160642623901
0,1,0.974750554189086
0,1,0.9716407544910908
0,1,0.9697322435677052
0,1,0.9678343869745731
0,1,0.970726452767849
0,1,0.9704199619591236
0,1,0.9730602223426104
0,1,0.8141989409923553
0,1,0.5819615125656128
0,0,0.3261623978614807
0,0,0.12487536668777466
0,0,0.0416414737701416
0,0,0.018087387084960938
0,0,0.04174107313156128
0,0,0.08846211433410645
0,1,0.7315917909145355
0,1,0.9521822147071362
0,1,0.9694186225533485
0,1,0.956747941672802
0,1,0.939385250210762
0,1,0.9409543536603451
0,1,0.9002768993377686
0,1,0.8011733293533325
0,1,0.56503826379776
0,0,0.487589955329895
0,0,0.38531017303466797
0,1,0.8787733837962151
0,1,0.8266004472970963
0,1,0.7901892960071564
0,1,0.688447117805481
0,1,0.5964734852313995
0,0,0.43840867280960083
0,0,0.34855276346206665
0,0,0.20590811967849731
0,0,0.12085169553756714
0,0,0.1622943878173828
0,0,0.2260429859161377
0,0,0.44824326038360596
0,1,0.759602963924408
0,1,0.9346784800291061
0,1,0.958147045224905
0,1,0.9558207355439663
0,1,0.933716744184494
0,1,0.9053472727537155
0,1,0.8538537919521332
0,1,0.8161447197198868
0,1,0.7637492716312408
0,1,0.7685151249170303
0,1,0.773475393652916
0,1,0.7958270460367203
0,1,0.8178854435682297
0,1,0.8474759608507156
0,1,0.8480044454336166
0,1,0.8369268923997879
0,1,0.7971248775720596
0,1,0.779634952545166
0,1,0.8530402481555939
0,1,0.8902653828263283
0,1,0.8937527909874916
0,1,0.9057192578911781
0,1,0.9091487228870392
0,1,0.9005156457424164
0,1,0.8935135677456856
0,1,0.882270947098732
0,1,0.8609623610973358
0,1,0.8713664412498474
0,1,0.8666837960481644
0,1,0.8823602274060249
0,1,0.8733675330877304
0,1,0.8058752417564392
0,1,0.7461042106151581
0,1,0.7597468346357346
0,1,0.6684105694293976
0,1,0.6581322848796844
0,1,0.5929507911205292
0,0,0.25135523080825806
0,0,0.27790361642837524
0,0,0.3240548372268677
0,0,0.2397252917289734
0,0,0.2287527322769165
0,0,0.14912629127502441
0,0,0.08887279033660889
0,0,0.04873603582382202
0,0,0.14084863662719727
0,0,0.0825045108795166
0,0,0.09002602100372314
0,0,0.10210984945297241
0,1,0.6715371608734131
0,0,0.4970594048500061
0,0,0.31178897619247437
0,0,0.20482444763183594
0,0,0.0041217803955078125
0,0,0.0009877681732177734
0,0,0.0006203651428222656
0,0,0.0012174248695373535
0,0,0.00866401195526123
0,0,0.02569526433944702
0,0,0.018187284469604492
0,0,0.017315328121185303
0,0,0.021018564701080322
0,0,0.015539348125457764
0,0,0.012217819690704346
0,0,0.01319652795791626
0,0,0.013426423072814941
0,0,0.014497041702270508
0,0,0.013617277145385742
0,0,0.009712934494018555
0,0,0.009037435054779053
0,0,0.008459866046905518
0,0,0.007829248905181885
0,0,0.007265448570251465
0,0,0.007010340690612793
0,0,0.009137272834777832
0,0,0.014301836490631104
0,0,0.024372637271881104
0,0,0.027364373207092285
0,0,0.022461354732513428
0,0,0.01928037405014038
0,0,0.014499843120574951
0,0,0.012253046035766602
0,0,0.010062813758850098
0,0,0.01083904504776001
0,0,0.010240256786346436
0,0,0.004050135612487793
0,0,0.0035973787307739258
0,0,0.0029611587524414062
