FlareLabel,Prediction,PredictionProbability
0,0,0.13307464122772217
0,0,0.003995954990386963
0,0,0.00986570119857788
0,0,0.0003682374954223633
0,0,0.00011110305786132812
0,0,6.759166717529297e-05
0,0,4.7206878662109375e-05
0,0,4.6372413635253906e-05
0,0,4.756450653076172e-05
0,0,4.8995018005371094e-05
0,0,4.9114227294921875e-05
0,0,4.9233436584472656e-05
0,0,4.9591064453125e-05
0,0,4.9591064453125e-05
0,0,4.9948692321777344e-05
0,0,4.982948303222656e-05
0,0,4.9948692321777344e-05
0,0,4.8041343688964844e-05
0,0,4.7206878662109375e-05
0,0,4.6133995056152344e-05
0,0,4.589557647705078e-05
0,0,4.589557647705078e-05
0,0,4.601478576660156e-05
0,0,4.6133995056152344e-05
0,0,4.6372413635253906e-05
0,0,4.6133995056152344e-05
0,0,4.601478576660156e-05
0,0,4.684925079345703e-05
0,0,4.6253204345703125e-05
0,0,4.8041343688964844e-05
0,0,4.7087669372558594e-05
0,0,4.696846008300781e-05
0,0,4.649162292480469e-05
0,0,4.6253204345703125e-05
0,0,4.57763671875e-05
0,0,4.565715789794922e-05
0,0,4.565715789794922e-05
0,0,4.5418739318847656e-05
0,0,4.5299530029296875e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.5180320739746094e-05
0,0,4.5418739318847656e-05
0,0,4.5418739318847656e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.57763671875e-05
0,0,4.589557647705078e-05
0,0,4.589557647705078e-05
0,0,4.589557647705078e-05
0,0,4.57763671875e-05
0,0,4.565715789794922e-05
0,0,4.565715789794922e-05
0,0,4.565715789794922e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.5418739318847656e-05
0,0,4.5418739318847656e-05
0,0,4.5299530029296875e-05
0,0,4.5299530029296875e-05
0,0,4.5299530029296875e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5299530029296875e-05
0,0,4.5418739318847656e-05
0,0,4.553794860839844e-05
0,0,4.589557647705078e-05
0,0,4.661083221435547e-05
0,0,4.8279762268066406e-05
0,0,5.078315734863281e-05
0,0,5.614757537841797e-05
0,0,7.021427154541016e-05
0,0,9.09566879272461e-05
0,0,0.00011777877807617188
0,0,5.2809715270996094e-05
0,0,4.661083221435547e-05
0,0,4.673004150390625e-05
0,0,4.601478576660156e-05
0,0,4.565715789794922e-05
0,0,4.553794860839844e-05
0,0,4.57763671875e-05
0,0,4.553794860839844e-05
0,0,4.553794860839844e-05
0,0,4.6372413635253906e-05
0,0,4.553794860839844e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.482269287109375e-05
0,0,4.5418739318847656e-05
0,0,4.661083221435547e-05
0,0,4.673004150390625e-05
0,0,4.8279762268066406e-05
0,0,6.437301635742188e-05
0,0,8.511543273925781e-05
0,0,0.00019210577011108398
0,0,0.10267853736877441
0,0,0.11188137531280518
0,0,0.11188137531280518
0,0,0.1305442452430725
0,0,0.0029717087745666504
0,0,0.0016851425170898438
0,0,5.1140785217285156e-05
0,0,5.1021575927734375e-05
0,0,4.696846008300781e-05
0,0,4.589557647705078e-05
0,0,4.553794860839844e-05
0,0,4.5180320739746094e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.494190216064453e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.5299530029296875e-05
0,0,4.57763671875e-05
0,0,4.589557647705078e-05
0,0,4.601478576660156e-05
0,0,4.589557647705078e-05
0,0,4.565715789794922e-05
0,0,4.5418739318847656e-05
0,0,4.5180320739746094e-05
0,0,4.506111145019531e-05
0,0,4.506111145019531e-05
0,0,4.5299530029296875e-05
0,0,4.5180320739746094e-05
0,0,4.506111145019531e-05
0,0,4.5180320739746094e-05
0,0,4.5180320739746094e-05
0,0,4.506111145019531e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.494190216064453e-05
0,0,4.5180320739746094e-05
0,0,4.553794860839844e-05
