FlareLabel,Prediction,PredictionProbability
0,0,0.27761679887771606
0,0,0.3227004408836365
0,0,0.40250974893569946
0,0,0.18140184879302979
0,0,0.018451273441314697
0,0,0.009377777576446533
0,0,0.002723991870880127
0,0,0.02764713764190674
0,0,0.027224838733673096
0,0,0.0068476200103759766
0,0,0.006405770778656006
0,0,0.005801677703857422
0,0,0.005949676036834717
0,0,0.0053754448890686035
0,0,0.00588071346282959
0,0,0.0061931610107421875
0,0,0.007304191589355469
0,0,0.00558704137802124
0,0,0.0058748722076416016
0,0,0.012494802474975586
0,0,0.0036138296127319336
0,0,0.002155303955078125
0,0,0.0020870566368103027
0,0,0.003454267978668213
0,0,0.0039830803871154785
0,0,0.005235195159912109
0,0,0.0016140937805175781
0,0,0.005748867988586426
0,0,0.06818300485610962
0,0,0.055604398250579834
0,0,0.03194153308868408
0,0,0.012122273445129395
0,0,0.004001140594482422
0,0,0.0021181702613830566
0,0,0.0014899373054504395
0,0,0.000747978687286377
0,0,0.0006121397018432617
0,0,0.0005652308464050293
0,0,0.0005598664283752441
0,0,0.00391232967376709
0,0,0.004076600074768066
0,0,0.0037475228309631348
0,0,0.0036033987998962402
0,0,0.0035265088081359863
0,0,0.003520071506500244
0,0,0.003894805908203125
0,0,0.00379866361618042
0,0,0.0038651227951049805
0,0,0.00312042236328125
0,0,0.002618849277496338
0,0,0.0017699599266052246
0,0,0.0013965964317321777
0,0,0.0013767480850219727
0,0,0.0014348626136779785
0,0,0.0015442371368408203
0,0,0.001311957836151123
0,0,0.0011572837829589844
0,0,0.0013684630393981934
0,0,0.0019052624702453613
0,0,0.0019228458404541016
0,0,0.0023499131202697754
0,0,0.003080010414123535
0,0,0.0038237571716308594
0,0,0.003216266632080078
0,0,0.0020807385444641113
0,0,0.002168715000152588
0,0,0.002201676368713379
0,0,0.0017584562301635742
0,0,0.001417398452758789
0,0,0.0011403560638427734
0,0,0.0009686946868896484
0,0,0.0008772015571594238
0,0,0.000870048999786377
0,0,0.0008690953254699707
0,0,0.0008921027183532715
0,0,0.0009751319885253906
0,0,0.00106889009475708
0,0,0.0010803937911987305
0,0,0.0009895563125610352
0,0,0.0010102391242980957
0,0,0.0009753704071044922
0,0,0.0010968446731567383
0,0,0.0011459589004516602
0,0,0.001126110553741455
0,0,0.0014541149139404297
0,0,0.001731276512145996
0,0,0.0018887519836425781
0,0,0.0018703341484069824
0,0,0.0013609528541564941
0,0,0.0011182427406311035
0,0,0.0009082555770874023
0,0,0.0014594793319702148
0,0,0.001130521297454834
0,0,0.0009531378746032715
0,0,0.0009543299674987793
0,0,0.0007930397987365723
0,0,0.0007554292678833008
0,0,0.0007956624031066895
0,0,0.0007142424583435059
0,0,0.000783085823059082
0,0,0.0007857084274291992
0,0,0.0007795095443725586
